siteID,plotID,collectDate,taxonID,uid
GRSM,GRSM_014,2020-07-07,CYCFRE,c39e89ae-6628-408b-9148-f2a826622b41
GRSM,GRSM_021,2020-07-07,PLADEC,292abdfc-d686-4c64-b00f-fb26352e2508
GRSM,GRSM_021,2020-07-07,GALBIC,c309d916-55b0-49d0-9c96-9f3c33f82b2f
GRSM,GRSM_013,2020-07-07,DICTET,44d271fb-fe57-407b-a102-3ea752cd52f2
GRSM,GRSM_021,2020-07-07,PASPUN,c9ba10b0-b6cd-4feb-a953-ef405a1491aa
GRSM,GRSM_021,2020-07-07,GALBIC,4598052f-a102-441c-a6b5-b60d83954cac
GRSM,GRSM_014,2020-07-07,CYCFRE,60d34d6c-b555-43a3-bbae-83edc7866bf6
GRSM,GRSM_021,2020-07-21,CYCFRE,6ebe03ab-0d43-4dd9-bd97-4b6f2b40829d
GRSM,GRSM_021,2020-07-21,GALBIC,36311b15-8117-4bc7-b11e-650217a63191
GRSM,GRSM_021,2020-07-21,GALBIC,aaa1c96d-03cc-420e-8581-96b38d1199c3
GRSM,GRSM_006,2020-07-21,DICPOL,e34ea136-0db9-4f68-bc86-3e409a4a3876
GRSM,GRSM_014,2020-07-21,PTEACU1,064c9a6f-d858-48f8-852d-2102a7da3d75
GRSM,GRSM_008,2020-07-21,PASPUN,a36ccd3f-ccde-4c57-9160-8645f6024a72
GRSM,GRSM_013,2020-07-21,PTETRI3,921daf5a-732d-463b-bc2d-278f9ca48321
GRSM,GRSM_012,2020-07-21,DICTET,9c20a8c8-84e7-49c6-8ac4-64b9d5c00bb1
GRSM,GRSM_024,2020-07-21,PASPUN,73b55420-29cc-42dd-bc0e-defb65c95413
GRSM,GRSM_014,2020-07-21,CARGOR,5287fb9b-dc91-4156-94bd-b04e9c701bf3
GRSM,GRSM_021,2020-07-21,DICDIL2,f8ab3bb1-8f3e-4c07-bc6b-000fa1edc46d
GRSM,GRSM_001,2020-07-21,CARGOR,faadb3fe-bd92-4861-b6a5-f10addb954ce
GRSM,GRSM_021,2020-07-21,DICDIL2,04075825-c561-4a29-8e7a-fa2e229957e7
GRSM,GRSM_012,2020-07-21,PTEACU1,c4b8f392-94b5-4a14-a4ea-b3f361d6f814
GRSM,GRSM_020,2020-07-21,CYCSIG,cf9e16e4-398a-4e04-b639-de2cd5b601a7
GRSM,GRSM_014,2020-07-21,DICDIL2,79afd4ba-d1dd-4a1e-9a16-f775ba1457fe
GRSM,GRSM_008,2020-07-21,PASPUN,0ecce0f7-dc26-4242-8c43-874d871be4ff
GRSM,GRSM_021,2020-07-21,GALBIC,5eed411a-1450-4a8d-9d93-0ba9c02d01cc
GRSM,GRSM_008,2020-07-21,PASPUN,0018fa56-54dc-4f5d-81e3-3b3e3231a169
GRSM,GRSM_008,2020-07-21,PASPUN,a5fe68ff-64ec-4377-856c-cbdf06ec2367
GRSM,GRSM_008,2020-07-21,CARGOR,38f2ddad-f867-4a93-a82b-1f0b478c4631
GRSM,GRSM_014,2020-07-21,DICPOL,02fdb823-454e-4859-9d38-6d504a7da9f8
GRSM,GRSM_021,2020-07-21,PASPUN,4f201643-849d-487b-8d2c-195ea6a81f65
GRSM,GRSM_012,2020-07-21,CARGOR,288270d5-b634-4a6d-b7e3-75e850cd1e9f
GRSM,GRSM_020,2020-07-21,CYCFRE,be1c3c54-16bb-4920-afe7-2b36fecd5c78
GRSM,GRSM_024,2020-07-21,DICDIL2,3c9142e1-7c6a-4bd8-a362-37c46b2475d6
GRSM,GRSM_008,2020-07-21,DICDIL2,b6b03243-3ad1-41a5-80bc-71c2d3b08fc2
GRSM,GRSM_008,2020-07-21,PASPUN,12b6b366-1849-4da1-9c44-e3ce55bc265f
GRSM,GRSM_021,2020-07-21,CYCFRE,910ebf73-79c5-44b8-9712-60cdda03f8a3
GRSM,GRSM_012,2020-07-21,CYCFRE,8a83b4f9-437c-4584-9707-0124e00bcac9
GRSM,GRSM_008,2020-07-21,CARGOR,8f845d68-3517-455a-ac31-6fcfec90ab4c
GRSM,GRSM_008,2020-07-21,CARGOR,832c3162-e093-4da8-91dc-9781515e2ef9
GRSM,GRSM_021,2020-07-21,GALBIC,6a065eef-36c7-437e-b42d-e9c0d49a449d
GRSM,GRSM_020,2020-07-21,CYCSIG,6d217287-af7b-4d60-a19e-765d3d03cdff
GRSM,GRSM_021,2020-07-21,CYCFRE,44ba36b8-0617-417e-88aa-900b8cd0a091
GRSM,GRSM_021,2020-07-21,CYCFRE,5f64fc7e-bf3e-4486-82f6-9351a6708fbe
GRSM,GRSM_021,2020-07-21,DICDIL2,cb5e5dab-9b2f-498a-ab4b-b3d0c34979e3
GRSM,GRSM_024,2020-07-21,CARGOR,d3af2554-fb81-4bc3-9507-ac70fccc3039
GRSM,GRSM_008,2020-07-21,PASPUN,b2ec64f5-6155-4c7d-a799-4a4b13061c69
GRSM,GRSM_021,2020-07-21,PASPUN,17e9fcf2-c81d-4270-8149-e848099a7707
GRSM,GRSM_008,2020-07-21,PASPUN,d5963cc0-baf4-4e0e-84a2-0037b1555b27
GRSM,GRSM_012,2020-07-21,CARGOR,8397f760-c6c5-4a68-934a-894cee7e99a8
GRSM,GRSM_021,2020-07-21,GALBIC,939b5898-2df4-41e6-bcab-da787a9deb05
GRSM,GRSM_024,2020-07-21,DICDIL2,db425daf-db5d-4b38-b8a8-1bf7de11c0b6
GRSM,GRSM_021,2020-07-21,CARGOR,4ed0aaa2-fad1-4b01-9b26-cf1b7eb71a42
GRSM,GRSM_008,2020-07-21,PASPUN,e9a333ea-a1aa-4a14-82c0-fd9e318f1453
GRSM,GRSM_001,2020-07-21,DICPOL,3f3b5c1a-2143-4507-b904-9cc3c0003e9e
GRSM,GRSM_020,2020-07-21,CYCSIG,c8e726d0-b71a-4503-ab38-36bbb1386bc4
GRSM,GRSM_008,2020-07-21,CARGOR,de9cfdfa-cbce-40e8-99ff-5f7e73322cdb
GRSM,GRSM_008,2020-07-21,PASPUN,2b48c57e-c5c8-4640-a99c-f5e1c3ff2c01
GRSM,GRSM_024,2020-07-21,GALBIC,af7fe981-76bf-492a-85eb-ed58cdeba8e9
GRSM,GRSM_021,2020-07-21,DICDIL2,7c2126d7-26c5-4eb9-b795-a6adc3280eba
GRSM,GRSM_006,2020-07-21,CYLUNI,3174323e-568c-4883-8cd1-21eac5760c77
GRSM,GRSM_020,2020-07-21,CYCFRE,7329d094-a07a-4605-8237-375cbd2f2928
GRSM,GRSM_001,2020-07-21,PASPUN,20bb568f-7ad6-46d4-8f62-a7dece52b5bc
GRSM,GRSM_020,2020-07-21,CYCSIG,82d1df4e-3e0b-4a54-baf8-0ffa3ff1f07b
GRSM,GRSM_021,2020-07-21,DICDIL2,a167fadd-06c3-40f1-bb80-c8df1417d356
GRSM,GRSM_014,2020-07-21,DICDIL2,08c9778c-2753-407b-83f1-34a9c4c2ac7e
GRSM,GRSM_021,2020-07-21,PASPUN,bb0e2a91-df34-4dbb-981a-48a99d8b521e
GRSM,GRSM_001,2020-07-21,DICDIL2,ccb4284d-7512-4f42-9cf9-787be4641996
GRSM,GRSM_021,2020-07-21,DICDIL2,4286989d-aaea-4aff-b111-d38fe9e6926a
GRSM,GRSM_001,2020-07-21,DICDIL2,88f1f221-1985-429e-bd4a-a099f0a4bde4
GRSM,GRSM_012,2020-07-21,CARGOR,3fd0be24-9e0a-484e-9bbc-981853f4d5b9
GRSM,GRSM_024,2020-07-21,GALBIC,753f7c59-827a-413f-9be2-44836b6e57c6
GRSM,GRSM_024,2020-07-21,DICDIL2,874a658f-6777-46d4-a990-8657f5155de2
GRSM,GRSM_024,2020-07-21,GALBIC,7600d6eb-3cda-4896-b51c-e86ea5315318
GRSM,GRSM_012,2020-07-21,CARGOR,6a303b4e-9305-4dd4-a7b6-739f253beb6b
GRSM,GRSM_012,2020-07-21,CYCFRE,9d34c44d-6cfc-4b1d-9b27-6ef2d3edbf29
GRSM,GRSM_020,2020-07-21,DICPOL,5da406c2-4f1c-42b1-9705-8acae3536381
GRSM,GRSM_013,2020-07-21,DICPOL,8306bee1-224f-486e-bcb0-626f6fe407d5
GRSM,GRSM_012,2020-07-21,CARGOR,15bcdfa8-dd95-47ae-92b0-6f5886573442
GRSM,GRSM_024,2020-07-21,GALBIC,77003ce5-4303-406b-8aae-a606f3cbdfe7
GRSM,GRSM_008,2020-07-21,DICDIL2,d4fe0612-7e82-4a86-bebf-85c2b5d283b9
GRSM,GRSM_014,2020-07-21,CARGOR,7e7415f6-5247-4dc9-b258-eb65445b1e8a
GRSM,GRSM_020,2020-07-21,CYCSIG,8712a6fc-7525-4f22-a8a6-5e8e2c3d5ed0
GRSM,GRSM_008,2020-07-21,CARGOR,d8d83b31-7316-4b6c-a71b-76351c144b1d
GRSM,GRSM_020,2020-07-21,CYCFRE,1f39e8e8-2ff7-4e02-bccf-926e3fcf2cb1
GRSM,GRSM_008,2020-07-21,CARGOR,17d6bf63-3913-4125-ae43-ed3a93b39fc2
GRSM,GRSM_014,2020-07-21,SPHSTE1,5cf30635-9e48-464f-9a86-1d803b4777fc
GRSM,GRSM_012,2020-07-21,CARGOR,f1f5612d-99c2-4b3b-bd50-5fcbae1d47dc
GRSM,GRSM_020,2020-07-21,HARSPA,ab7c2047-1962-4c0a-b77c-67c45f7eed21
GRSM,GRSM_014,2021-04-13,CARGOR,7338000d-37d2-462b-a4ee-8f9634f0dbc2
GRSM,GRSM_021,2021-04-13,SPHSTE1,e9344987-2d90-4b0e-bce9-c435155e1c61
GRSM,GRSM_014,2021-04-13,SPHSTE1,79c30b36-ecea-4a5d-a51a-386637655f45
GRSM,GRSM_006,2021-04-13,SPHSTE1,5369731b-e5d6-4437-9556-1ef2564653bd
GRSM,GRSM_014,2021-04-13,SPHCAN2,5b884639-cbcc-40db-a561-29082bee3b8d
GRSM,GRSM_006,2021-04-13,NOTAEN,58e19598-e6cd-4ffe-95fc-e489e2838666
GRSM,GRSM_014,2021-04-13,DICTET,8b98af8a-1c03-4215-b8bb-e85d6d58f824
GRSM,GRSM_014,2021-04-13,CARGOR,03e49a6e-ae91-431b-8726-10122685d22d
GRSM,GRSM_014,2021-04-13,SPHSTE1,596e7908-fb68-4b23-8587-553ad5b7bea2
GRSM,GRSM_012,2021-04-13,DICTET,afeae995-5b38-406e-8052-8344902644b1
GRSM,GRSM_014,2021-04-13,CARGOR,88b91f3a-9704-4102-9af3-73ccd88a6e84
GRSM,GRSM_008,2021-04-13,NOTAEN,9ae56f65-ae9c-45c8-ac89-57bd940d2a37
GRSM,GRSM_013,2021-04-13,SPHSTE1,b3018c59-2a61-4650-a63e-22e9cf7cddfe
GRSM,GRSM_008,2021-04-13,NOTAEN,a7c4579d-6ced-4778-86d0-1c74bfbc4c5d
GRSM,GRSM_008,2021-04-13,SPHSTE1,82d2a9a0-29cc-48a4-b953-0492bbf8258b
GRSM,GRSM_021,2021-04-13,SPHSTE1,bc19f5fb-078d-401d-93f1-5b19b60aa968
GRSM,GRSM_014,2021-04-13,CARGOR,92a2218a-0478-4932-a1b3-56c2c9d09668
GRSM,GRSM_012,2021-04-13,NOTAEN,ecf415e0-09d0-40a5-8886-d9995c1f5b31
GRSM,GRSM_008,2021-04-13,NOTAEN,559190b5-0f26-4798-8bb6-24860b2c2f9c
GRSM,GRSM_008,2021-04-13,NOTAEN,52c02f3b-918b-4f12-ab31-c123fd408556
GRSM,GRSM_014,2021-04-13,SPHSTE1,6d3b6ffe-4039-4279-b679-d22f600169ba
GRSM,GRSM_014,2021-04-13,CARGOR,bf649d44-2904-4e6b-a118-2464a82d4a19
GRSM,GRSM_006,2021-04-13,CARGOR,c79926d0-c044-42bb-886c-618b0b34c3cc
GRSM,GRSM_014,2021-04-13,CARGOR,4e60ad78-6fa7-40cc-808d-a32ed7329b6e
GRSM,GRSM_008,2021-04-13,NOTAEN,764b1e97-558a-458e-a1f6-baab32de1056
GRSM,GRSM_001,2021-04-13,SPHSTE1,0abf5c23-5017-4706-b38f-b5be92e0bd4b
GRSM,GRSM_008,2021-04-13,NOTAEN,957568bc-face-4ae5-b289-8601b4e738a5
GRSM,GRSM_014,2021-04-13,SPHSTE1,f9f380f6-bdad-47eb-bac0-4bb4a1373774
GRSM,GRSM_014,2021-04-13,CARGOR,e54824d5-4230-4763-9e3e-569efea4119b
GRSM,GRSM_001,2021-04-13,SPHSTE1,8d424b40-94dd-4c61-8a08-00c1a01bfec6
GRSM,GRSM_012,2021-04-13,HARSPA,7789b169-92bd-4a62-9bdb-b4d612759ba0
GRSM,GRSM_008,2021-04-13,AMPINT,d9b83131-8421-44f6-abc5-bbf41c79a3d1
GRSM,GRSM_014,2021-04-13,CARGOR,dd42c571-95c2-46ba-b5d9-649f782d977d
GRSM,GRSM_021,2021-04-13,DICPUR4,e9b83dfa-32a0-4417-a8ee-7bb4f22addec
GRSM,GRSM_008,2021-04-13,PTEMUT2,0d6ff527-8250-42ce-93ea-f7ab3bed898e
GRSM,GRSM_021,2021-04-13,SPHSTE1,babb435b-5af7-4620-ba0f-e7d70dcec827
GRSM,GRSM_012,2021-04-13,HARSPA,e86f6a70-6144-4c67-808f-21b569208bc5
GRSM,GRSM_008,2021-04-27,NOTAEN,32193ac2-8601-486b-84af-7901eaf20762
GRSM,GRSM_008,2021-04-27,CARGOR,b3cca60d-4c98-4536-8900-320dedfe0a27
GRSM,GRSM_008,2021-04-27,NOTAEN,9d182500-9fb4-42fd-84fd-7aa082071304
GRSM,GRSM_001,2021-04-27,CARGOR,d6381ab1-5715-4ce0-80fd-914a74bee8f3
GRSM,GRSM_012,2021-04-27,DICTET,9f6cec3f-6bb9-4c53-9e61-251844c35b65
GRSM,GRSM_008,2021-04-27,CARGOR,108b374a-e567-4fa0-8f2a-7860b8efb9b0
GRSM,GRSM_008,2021-04-27,NOTAEN,c3c64d76-a794-4b34-a2d3-7e1095e088a9
GRSM,GRSM_008,2021-04-27,NOTAEN,61000ff0-02ab-433b-b5a4-4c8391a18b59
GRSM,GRSM_021,2021-04-27,DICPOL,34d26d91-4e06-4b73-8c96-ff9a5344466c
GRSM,GRSM_001,2021-04-27,CARGOR,585f2682-da0c-4d8b-b49e-8dd01e124531
GRSM,GRSM_008,2021-04-27,NOTAEN,f7df573b-6fec-46dc-b236-fe2c2b2ed917
GRSM,GRSM_001,2021-04-27,SPHSTE1,d86655fc-6a42-4a16-b4b2-c2bb48d6db6b
GRSM,GRSM_001,2021-04-27,CARGOR,d01bed56-0fcb-4edd-b0ab-e3bc3825c270
GRSM,GRSM_008,2021-04-27,NOTAEN,401fc58c-5e3b-473f-96e3-538d69bbba1c
GRSM,GRSM_012,2021-04-27,DICTET,26d361b1-0a15-4cf1-af6b-42d3ad42d43a
GRSM,GRSM_014,2021-04-27,PTEMUT2,5eda2eb9-bed5-4d0f-8efc-c737b16be325
GRSM,GRSM_013,2021-04-27,CARGOR,1ab73882-6e8d-485d-8d1c-5d2af46e8fab
GRSM,GRSM_014,2021-04-27,NOTAEN,061022c5-895c-4187-a4fa-0cef12e8f30b
GRSM,GRSM_021,2021-04-27,SPHSTE1,c4006b1f-875b-44a1-9c65-1b7484ac6f5f
GRSM,GRSM_008,2021-04-27,CARGOR,9fb17ff6-99a3-4e72-b81a-0082017fa32b
GRSM,GRSM_013,2021-04-27,CARGOR,8dae5c4f-2993-4e27-bd05-4d9a95c85491
GRSM,GRSM_001,2021-04-27,CARGOR,cfd114ab-b8de-4d22-9012-5034134e1547
GRSM,GRSM_008,2021-04-27,CARGOR,edd8bd3b-7b5d-4d56-b5d6-1883d8879696
GRSM,GRSM_014,2021-04-27,SPHSTE1,ab1fb78b-6732-47e5-9a12-02b08952e8d6
GRSM,GRSM_001,2021-04-27,SPHSTE1,a4bfa579-e8e1-4957-872b-f12638a5f66d
GRSM,GRSM_001,2021-04-27,CARGOR,86c26e82-f83b-4e2e-ba1e-ed28aa1308aa
GRSM,GRSM_008,2021-04-27,CARGOR,8723852e-d0e3-4042-9299-90b21f4379ac
GRSM,GRSM_014,2021-04-27,SPHSTE1,ff71493c-11f3-4db1-8d20-cef86a82304c
GRSM,GRSM_008,2021-04-27,NOTAEN,547bb453-ee4c-4a1b-ab1c-7b2ee847f28e
GRSM,GRSM_008,2021-04-27,NOTNOV,0189df1b-e40e-4306-bd12-d58f364ecc1d
GRSM,GRSM_014,2021-04-27,DICTET,607b2d82-8833-499a-a8e5-15df83964b0c
GRSM,GRSM_014,2021-04-27,SPHSTE1,1492a09b-ea5b-4798-8824-84166c4f3756
GRSM,GRSM_001,2021-04-27,CARGOR,ed516cbf-4116-479a-b703-f615eab7861e
GRSM,GRSM_001,2021-04-27,SPHSTE1,8328e2b8-de32-49ff-9e5b-500cf90065d0
GRSM,GRSM_001,2021-04-27,CARGOR,6568c256-2dea-4e72-82d7-4670666bcd3b
GRSM,GRSM_008,2021-04-27,CARGOR,a8a3b650-ca30-4be8-b75f-5a7d77d2783e
GRSM,GRSM_014,2021-04-27,SPHSTE1,014be4f6-01e0-4a07-ab61-9bda163d4281
GRSM,GRSM_008,2021-04-27,NOTAEN,a21b0fc1-21af-4ea9-9426-33aa2c029869
GRSM,GRSM_006,2021-04-27,NOTAEN,281c8498-039d-4b5b-b820-e854fa77a801
GRSM,GRSM_021,2021-04-27,PASPUN,dd48d22b-3084-4df4-b68b-b41eef6e790b
GRSM,GRSM_013,2021-04-27,CARGOR,162a61c7-dea9-419e-83bc-e386e4072bec
GRSM,GRSM_014,2021-04-27,CARGOR,986f3d32-da56-4e89-9759-dad03a328b63
GRSM,GRSM_014,2021-04-27,CARGOR,ffbfe656-8fdf-427f-8eb0-b73e0bcbede1
GRSM,GRSM_006,2021-04-27,NOTAEN,9d4c97e0-fe47-4382-809b-2135ff5abb7f
GRSM,GRSM_013,2021-04-27,CARGOR,a7390577-44da-4a5a-8f2a-fcd06e96875b
GRSM,GRSM_008,2021-04-27,CARGOR,892285e6-c94c-4593-adae-61c477abea71
GRSM,GRSM_012,2021-05-11,PTEMUT2,3be81d17-a62c-49a3-9b3a-b64e7fb564ac
GRSM,GRSM_014,2021-05-11,CARGOR,77c15370-78a5-4212-8135-b4e99ad48433
GRSM,GRSM_021,2021-05-11,DICDIL2,6776bbef-abd2-4f38-8612-61d2fd24572b
GRSM,GRSM_006,2021-05-11,CYCFRE,ba2172e2-c9d1-41bf-b690-a42996ded4a8
GRSM,GRSM_021,2021-05-11,AMPINT,b144a063-fd23-4d2c-9ee3-e9730e408ab6
GRSM,GRSM_006,2021-05-11,CARGOR,ec4bdb1c-6019-4cd7-9b5d-b50382068ee9
GRSM,GRSM_021,2021-05-11,DICDIL2,a8c49340-1af2-4c8c-987a-de5abe1acc1f
GRSM,GRSM_014,2021-05-11,PASPUN,b67c2ccf-3a07-4de4-bd4c-2b15cdc4f805
GRSM,GRSM_014,2021-05-11,CARGOR,40f5db5c-9e3f-41d4-9969-413e0719fdb3
GRSM,GRSM_012,2021-05-11,PTEMUT2,3ce59070-75a1-4280-a673-1127cd6224ca
GRSM,GRSM_013,2021-05-11,CARGOR,a0d50459-adaf-4807-8e78-674ea467f9e7
GRSM,GRSM_013,2021-05-11,CARGOR,5973e57b-d328-4039-965c-c6bce4ddc406
GRSM,GRSM_013,2021-05-11,CARGOR,eb67e987-70e0-4bbc-9dd8-1d86b128ca30
GRSM,GRSM_013,2021-05-11,CARGOR,d3641f66-d2e5-4106-a79a-9ac33a065350
GRSM,GRSM_014,2021-05-11,CARGOR,a5ed0a42-d4ea-4491-bf24-e8165ca2d329
GRSM,GRSM_013,2021-05-11,CARGOR,932ea47e-1d11-47df-ba11-3a35a9012c0c
GRSM,GRSM_014,2021-05-11,DICDIL2,0d700b41-730b-4c95-bdf0-d658aa9fe093
GRSM,GRSM_012,2021-05-11,HARSPA,7b4c7cc6-1be1-4e7b-a58e-9e2b05da6067
GRSM,GRSM_008,2021-05-11,PASPUN,b3778d08-01bd-4936-bc48-f5c82dae3946
GRSM,GRSM_021,2021-05-11,PLADEC,df37a1e9-bb6f-41d5-84f0-ec68ec916c54
GRSM,GRSM_021,2021-05-11,DICPUR1,3e031453-dedd-48a3-9b86-d84b24e89e4b
GRSM,GRSM_008,2021-05-11,PASPUN,34a8c57e-0ed6-4698-b3c8-4824d53436e1
GRSM,GRSM_014,2021-05-11,CARGOR,5ac931b3-f865-4072-b9cc-95a12610b57f
GRSM,GRSM_013,2021-05-11,CARGOR,988062e8-28fb-43ea-b1f0-0e37c3be851f
GRSM,GRSM_021,2021-05-11,CYLUNI,ed8753df-8959-404b-ad05-6f8042388dd2
GRSM,GRSM_008,2021-05-11,PLADEC,d6ae7fcc-c5ab-4569-be48-a1b9a7808965
GRSM,GRSM_001,2021-05-11,SPHSTE1,aa94a898-ab71-4297-9e18-f068ce8be724
GRSM,GRSM_014,2021-05-11,CARGOR,b4fb81cd-f6e7-469c-b43c-4e08c3c1c573
GRSM,GRSM_012,2021-05-11,CHLEMA,dcc9c14d-6f1d-4121-9c5d-93c18f2e3910
GRSM,GRSM_001,2021-05-11,SPHSTE1,73ac0801-714d-4482-a023-fae647878392
GRSM,GRSM_006,2021-05-11,CARGOR,2e51375a-3dc4-4db4-ba09-f2a629f92823
GRSM,GRSM_006,2021-05-11,NOTAEN,101acb1e-58af-4abb-b516-cb91312d0c75
GRSM,GRSM_012,2021-05-11,CHLEMA,f1775df5-f6ed-44f7-9513-0aa443ace72d
GRSM,GRSM_014,2021-05-11,SPHBIC,9799f58e-efec-458f-91fd-e231a486821b
GRSM,GRSM_012,2021-05-11,SPHBIC,1d13e5ef-8634-45cb-af15-67b9495dddea
GRSM,GRSM_021,2021-05-11,SPHSTE1,53df8b2a-4430-451b-b5f9-d00e7d491d3e
GRSM,GRSM_021,2021-05-11,CYLUNI,fc77d16c-1f09-4ee9-ad2b-9802530c46c5
GRSM,GRSM_014,2021-05-11,CARGOR,fa8a1437-af2f-4dc4-8c4f-b2004852bdea
GRSM,GRSM_008,2021-05-11,PASPUN,108dfd11-110d-4631-ba6d-6c6d75d3a9e7
GRSM,GRSM_008,2021-05-11,SPHSTE1,352134fa-ee0d-49c3-b295-a612808a35f8
GRSM,GRSM_013,2021-05-11,CARGOR,208ec3f7-b38f-4655-bd9c-a5b5a1a8b045
GRSM,GRSM_001,2021-05-11,NOTAEN,e7961239-9914-4f71-b99f-e1c931d03eec
GRSM,GRSM_013,2021-05-11,CARGOR,14e25c10-2f8d-4cbd-b18c-55a39cb1e89f
GRSM,GRSM_001,2021-05-11,SPHSTE1,bf7e81d5-c95e-43d2-84a6-0a63ce287639
GRSM,GRSM_008,2021-05-11,DICDIL2,44050fe6-34dd-46dd-b21c-683c0a1d4d2c
GRSM,GRSM_021,2021-05-11,DICDIL2,d12bfffd-98c4-4fa5-b731-badc0e23e3d4
GRSM,GRSM_021,2021-05-11,PASPUN,acc8274b-65f2-4f3e-b197-1b628a28c62c
GRSM,GRSM_008,2021-05-11,PTEMUT2,9bbd247c-641b-4c6c-8e1a-c6142902a749
GRSM,GRSM_021,2021-05-25,CARGOR,ad6b210b-914d-4b29-8787-0bbed409e991
GRSM,GRSM_008,2021-05-25,PASPUN,ae086e67-2dc7-44fd-992a-05be5d7c33ae
GRSM,GRSM_008,2021-05-25,PASPUN,be6c6905-0486-4c06-87bf-a7cd678f0c5f
GRSM,GRSM_021,2021-05-25,CARGOR,a9976ecb-a64d-439b-83b8-759281d35511
GRSM,GRSM_012,2021-05-25,PTEMUT2,076e83bd-7abf-4ef8-892f-d0a0ee06dc30
GRSM,GRSM_012,2021-05-25,CARGOR,e09fc3cb-584a-4802-9744-7ed387e86b91
GRSM,GRSM_008,2021-05-25,NOTAEN,2bb2e30c-bf23-4d3b-b029-2d29810ce2e6
GRSM,GRSM_014,2021-05-25,SPHSTE1,f9b51745-8d6c-43c8-bc7e-5fe47969a9d2
GRSM,GRSM_012,2021-05-25,HARSPA,c13b2eec-7de9-44ab-a213-097a7655d450
GRSM,GRSM_012,2021-05-25,PTEMUT2,9ea8f60e-1f14-4d18-a975-9db4a7e22474
GRSM,GRSM_021,2021-05-25,SPHSTE1,39894649-ef01-4850-a7e3-6df31a656147
GRSM,GRSM_008,2021-05-25,PASPUN,23cd0e9c-fc50-4a56-a446-2279dab4c39f
GRSM,GRSM_021,2021-05-25,PASPUN,7a4fd75b-30bd-46d4-b8d6-9ad12244863d
GRSM,GRSM_008,2021-05-25,NOTAEN,c97158a8-ff27-46a3-96cc-e639b57c91be
GRSM,GRSM_014,2021-05-25,AMPINT,1f3512c2-8b17-49be-aa0b-854fc504bc9c
GRSM,GRSM_008,2021-05-25,NOTAEN,b8adede3-61fb-45a9-bd43-07c5c9922b7d
GRSM,GRSM_021,2021-05-25,CARGOR,b928057f-65f9-48f5-a821-60cf121edbee
GRSM,GRSM_012,2021-05-25,CARGOR,1ba5e19e-9ea8-406e-98fa-740232e378b3
GRSM,GRSM_008,2021-05-25,PASPUN,4b296773-6f04-4860-bd73-b7f139189ec1
GRSM,GRSM_021,2021-05-25,PASPUN,3f6e12ee-181d-4d0f-ab4d-4a87dbad8c40
GRSM,GRSM_008,2021-05-25,PASPUN,24f8cd3c-e38a-4d61-b8fe-6fba5d9e79d0
GRSM,GRSM_012,2021-05-25,CARGOR,7aad5b11-8399-439e-b293-30ad4f2eceda
GRSM,GRSM_012,2021-05-25,CARGOR,adcbbca7-a017-440b-a2cf-1f0ebdf6528d
GRSM,GRSM_012,2021-05-25,PTEMUT2,f50522f7-b7e4-4546-bd26-efc28688eb63
GRSM,GRSM_008,2021-05-25,NOTAEN,41a0c1c7-8de4-49e2-8c87-0679c56d84d1
GRSM,GRSM_021,2021-05-25,CARGOR,0fc59980-1d0e-4bc3-a609-17667a5bb276
GRSM,GRSM_021,2021-05-25,CARGOR,a8e9def6-525b-42ca-8e84-2c675aa92ebe
GRSM,GRSM_012,2021-05-25,DICTET,df794d0d-ec64-4238-9705-b5808cfae3f7
GRSM,GRSM_008,2021-05-25,PTEMUT2,c6df3751-3550-4569-b46e-9abf8423f2aa
GRSM,GRSM_012,2021-05-25,CARGOR,28e530da-add6-40c2-8442-39cc164a9023
GRSM,GRSM_021,2021-05-25,PASPUN,58afa313-4604-46b3-96d9-5452462d3142
GRSM,GRSM_012,2021-05-25,CARGOR,ec8ce0f3-bf1e-485b-957b-db7e516f1d96
GRSM,GRSM_013,2021-05-25,DICPOL,a741f922-c388-4bec-8730-1484725278e7
GRSM,GRSM_012,2021-05-25,PTEMUT2,d0f4aae4-1524-4aae-bf4c-8e7eb8ae4701
GRSM,GRSM_021,2021-05-25,CARGOR,00f130b9-8fef-4a61-aad5-a8a396d2266c
GRSM,GRSM_008,2021-05-25,PTEMUT2,bc0a33ba-564d-4b47-a3b9-d1434b9e5174
GRSM,GRSM_012,2021-05-25,CARGOR,8406b937-ad90-4bf4-a632-8783c507641a
GRSM,GRSM_012,2021-05-25,PTEMUT2,58dc390d-f116-494e-9a1a-cffaa0c3a741
GRSM,GRSM_014,2021-05-25,DICPOL,b4048e9e-681a-4814-a108-1451dec3eecd
GRSM,GRSM_014,2021-05-25,AMPINT,f7fda566-c54c-4816-a517-139894b243df
GRSM,GRSM_008,2021-05-25,NOTAEN,e79ab225-a325-42ce-b3c1-69e36dd891c5
GRSM,GRSM_001,2021-05-25,CARGOR,d68d82db-71d7-4d48-8211-63a45befedca
GRSM,GRSM_021,2021-05-25,PASPUN,e6d97e19-3f85-4514-bf80-2e6d01f7b327
GRSM,GRSM_008,2021-05-25,NOTAEN,f140b736-9bd3-42ca-b867-71b372cde7f2
GRSM,GRSM_021,2021-05-25,CYLUNI,3e2a4a97-408e-4c0e-8e0b-092b9848187d
GRSM,GRSM_021,2021-05-25,SPHSTE1,e28a3d59-32b9-4392-af9d-83bad064aaa7
